,batch_size,decay,epochs,final_test_score,hidden_size,losses,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,pipeline
NN_197,16,0.02,1000,0.7795918583869934,50,"[3.117480516433716, 3.0457334518432617, 2.9736580848693848, 2.4650988578796387, 2.754673719406128, 2.393667459487915, 2.2415595054626465, 2.3413398265838623, 2.253723621368408, 2.083101272583008, 2.570486068725586, 1.9739727973937988, 1.627341389656067, 1.7463315725326538, 2.0622024536132812, 1.6671595573425293, 2.138792037963867, 2.032620429992676, 1.962611436843872, 1.890564203262329, 2.1788811683654785, 2.020641326904297, 2.1366891860961914, 1.7954658269882202, 2.302333354949951, 2.116016149520874, 2.036214828491211, 2.9168848991394043, 1.7963179349899292, 2.0641682147979736, 1.6727548837661743, 1.7616586685180664, 2.0755467414855957, 2.0541985034942627, 1.955440878868103, 1.7770847082138062, 2.053251028060913, 1.6215183734893799, 1.5294017791748047, 1.94428288936615, 2.021510601043701, 1.6931073665618896, 1.7441320419311523, 1.8531256914138794, 1.808833122253418, 1.6049714088439941, 1.466174840927124, 1.6626782417297363, 1.9824390411376953, 1.596863865852356, 1.7954319715499878, 1.247930884361267, 1.9205615520477295, 1.661091923713684, 1.6369870901107788, 1.9082427024841309, 1.8906534910202026, 1.7080070972442627, 1.2690143585205078, 1.0575616359710693, 1.1710045337677002, 1.2448762655258179, 1.72580885887146, 1.2562353610992432, 1.0883662700653076, 1.7482054233551025, 1.6881239414215088, 1.408151626586914, 1.6099872589111328, 1.7787611484527588, 1.5244224071502686, 1.3947672843933105, 1.9368339776992798, 1.0781229734420776, 1.2899384498596191, 0.9472736716270447, 1.2429234981536865, 0.889507532119751, 1.453813076019287, 1.382090449333191, 1.1959831714630127, 1.2171005010604858, 1.2353320121765137, 1.3472987413406372, 1.0883293151855469, 1.4386131763458252, 1.3951890468597412, 1.0712566375732422, 0.8342627286911011, 1.0628271102905273, 1.7692654132843018, 1.4146966934204102, 1.4132925271987915, 1.0945169925689697, 0.8847084045410156, 0.8522857427597046, 1.525031328201294, 0.8957743644714355, 1.2543233633041382, 1.1950911283493042, 0.9248378276824951, 0.9675725698471069, 0.830905556678772, 0.9469817876815796, 0.7385925054550171, 1.0361168384552002, 1.8026015758514404, 0.6840575337409973, 1.818150281906128, 1.3732144832611084, 1.1177388429641724, 0.8655082583427429, 0.9062789082527161, 1.818178415298462, 1.2507127523422241, 0.7588565349578857, 1.4298546314239502, 1.9105082750320435, 1.3915445804595947, 0.911845326423645, 0.6723448634147644, 1.0922139883041382, 1.5580401420593262, 0.8190085887908936, 1.0064241886138916, 0.9258327484130859, 0.5966871976852417, 0.9608882665634155, 1.2998156547546387, 1.4912710189819336, 1.1370806694030762, 0.7163857817649841, 0.6421973705291748, 0.9719419479370117, 1.1460728645324707, 1.4536246061325073, 1.4792877435684204, 0.8304798007011414, 1.292393684387207, 1.5792102813720703, 1.1167330741882324, 1.0391141176223755, 0.9037309885025024, 0.9427860975265503, 1.196367621421814, 1.2617896795272827, 1.0737818479537964, 0.8355096578598022, 0.9534368515014648, 1.0982717275619507, 1.025244951248169, 1.4524959325790405, 1.042270541191101, 1.1359820365905762, 0.7190178036689758, 0.8208408951759338, 0.9674136638641357, 1.3059478998184204, 1.491377592086792, 1.2591006755828857, 1.170738697052002, 1.3488552570343018, 1.2463042736053467, 1.0305376052856445, 0.8770725727081299, 1.3688974380493164, 0.9175106883049011, 0.7450743913650513, 1.0825774669647217, 1.1672183275222778, 1.4534506797790527, 0.6596556305885315, 1.6661021709442139, 1.420358657836914, 0.9588234424591064, 0.9280210733413696, 0.6045467853546143, 0.44924119114875793, 0.5547020435333252, 0.8135032057762146, 0.7918031811714172, 1.339601755142212, 0.49997249245643616, 1.0069828033447266, 1.6602299213409424, 0.5955629944801331, 0.8134286999702454, 0.8724968433380127, 1.2330790758132935, 0.9754636287689209, 1.723567247390747, 0.9368473887443542, 0.7888745069503784, 1.2511051893234253, 0.9495587348937988, 1.475229263305664, 0.8955909609794617, 0.9370906352996826, 0.9820777773857117, 1.6538571119308472, 1.0142126083374023, 0.9430645704269409, 0.9805285334587097, 1.4542090892791748, 0.8590652942657471, 1.1683560609817505, 0.7709817290306091, 0.8708834648132324, 0.9389457702636719, 1.425154447555542, 0.8760693073272705, 0.8519981503486633, 1.0309045314788818, 1.1579707860946655, 1.1119396686553955, 0.7938787341117859, 1.191746473312378, 1.6010595560073853, 1.1358075141906738, 1.199004054069519, 1.5795968770980835, 0.8720322251319885, 0.9354320168495178, 1.3913792371749878, 0.671968400478363, 0.8370969891548157, 0.8077455163002014, 1.1340012550354004, 1.149440050125122, 1.2364647388458252, 0.9850912094116211, 1.1918176412582397, 1.169673204421997, 0.9340634346008301, 1.0595407485961914, 0.6421824097633362, 1.265368103981018, 0.8605408072471619, 0.9204633831977844, 1.2469021081924438, 1.0563392639160156, 1.124190330505371, 1.273895025253296, 0.6635472178459167, 0.6169103384017944, 0.5767725706100464, 0.8410605192184448, 0.8043031692504883, 1.2012345790863037, 1.2757242918014526, 1.5860639810562134, 1.4733320474624634, 1.5937714576721191, 1.2565442323684692, 1.3202921152114868, 0.8029956221580505, 0.7646044492721558, 0.7684894800186157, 0.8996378779411316, 0.5672053098678589, 0.8875803351402283, 0.5046789646148682, 0.9522807598114014, 0.6508752107620239, 1.3208969831466675, 0.6862408518791199, 1.3272346258163452, 0.896295964717865, 0.7944793105125427, 1.3907816410064697, 0.9738128185272217, 1.0941240787506104, 1.1576640605926514, 1.1329983472824097, 1.3855754137039185, 0.8426479697227478, 1.3190133571624756, 0.9679465293884277, 0.9955816864967346, 0.963782787322998, 0.9819009304046631, 0.6574286818504333, 1.0491178035736084, 0.773869514465332, 0.8710361123085022, 0.49537673592567444, 0.7603297233581543, 0.5872564315795898, 1.0819777250289917, 1.1051666736602783, 0.7217031717300415, 1.182076334953308, 0.8244368433952332, 1.155909776687622, 0.8455380797386169, 1.1584644317626953, 1.260860800743103, 1.1005980968475342, 0.7211167812347412, 0.4538133442401886, 0.7466037273406982, 0.9875714778900146, 0.7070132493972778, 1.0368187427520752, 1.2305601835250854, 0.5435100197792053, 1.250773310661316, 0.915325403213501, 1.2042937278747559, 0.7183984518051147, 0.7876734137535095, 0.7499217987060547, 0.8291993737220764, 0.6996569633483887, 1.3829915523529053, 0.6800360679626465, 1.1145602464675903, 0.8301694393157959, 1.074493408203125, 1.3252019882202148, 1.157017469406128, 0.6739063262939453, 0.5091951489448547, 0.689946174621582, 1.280781865119934, 0.7703332901000977, 0.9099646806716919, 1.0409064292907715, 0.7970247864723206, 0.9820005893707275, 0.6511388421058655, 1.1535780429840088, 0.9137014746665955, 0.7959784269332886, 0.9014710187911987, 0.5566749572753906, 1.0275338888168335, 0.533250093460083, 1.299983263015747, 0.8574662208557129, 0.751270055770874, 0.5394577980041504, 0.9943314790725708, 0.6626824140548706, 0.6542511582374573, 0.9144583940505981, 0.9521422982215881, 0.7041767835617065, 0.6460290551185608, 0.8693746328353882, 1.25796639919281, 0.7674998044967651, 1.5192005634307861, 0.9106854796409607, 1.0738680362701416, 0.8840886354446411, 1.3105274438858032, 0.41031113266944885, 1.5303808450698853, 0.9359757900238037, 0.9866377115249634, 1.1311657428741455, 1.1374273300170898, 1.1019872426986694, 1.05277681350708, 0.8805500268936157, 0.7699357271194458, 0.8788402080535889, 0.7018570899963379, 0.6786928176879883, 0.952613115310669, 0.6803621649742126, 0.7432789206504822, 1.2380683422088623, 1.0425139665603638, 1.024795651435852, 0.6270434856414795, 1.305172324180603, 1.1687346696853638, 1.262609839439392, 0.9184006452560425, 1.2208573818206787, 0.8633734583854675, 0.6337304711341858, 1.0539734363555908, 1.2796696424484253, 1.2998631000518799, 1.3121490478515625, 0.5045015811920166, 1.101782202720642, 0.4905742406845093, 1.2862894535064697, 0.8761448860168457, 0.822050929069519, 0.6103640794754028, 0.672391414642334, 0.5764970779418945, 1.2523373365402222, 1.142667531967163, 0.9585267305374146, 1.1851515769958496, 0.8358796238899231, 0.7826483845710754, 1.3364028930664062, 1.2844030857086182, 0.5441352128982544, 0.875367283821106, 0.8728966116905212, 1.112708568572998, 0.9014863967895508, 0.8315572738647461, 0.8582830429077148, 0.9724793434143066, 0.9107393026351929, 0.7940170168876648, 0.7717885971069336, 0.7465113997459412, 1.0475835800170898, 1.158800721168518, 0.7447289228439331, 0.9456108808517456, 1.1974810361862183, 0.993039608001709, 0.38301748037338257, 0.7286987900733948, 0.3759459853172302, 0.7072117924690247, 0.744327962398529, 1.271631121635437, 0.44133514165878296, 0.9543629884719849, 0.7016704678535461, 0.6846445202827454, 1.265815019607544, 0.5619925856590271, 1.1266417503356934, 1.00958251953125, 0.8766418695449829, 0.737633228302002, 1.2498663663864136, 1.3854209184646606, 1.4828064441680908, 0.7230351567268372, 0.3703341484069824, 1.4250435829162598, 0.915403425693512, 0.8836020231246948, 0.9174210429191589, 0.677864134311676, 0.6922592520713806, 0.8735502362251282, 1.339914321899414, 1.0002974271774292, 1.151158332824707, 0.562548041343689, 0.6176060438156128, 1.1556593179702759, 0.5439580082893372, 1.0123944282531738, 1.04939603805542, 0.8974318504333496, 1.0047597885131836, 0.6096956729888916, 0.4894641637802124, 0.675785481929779, 1.000054955482483, 0.60548335313797, 0.5561370253562927, 0.9079383611679077, 0.8628197908401489, 1.0516704320907593, 0.284236341714859, 0.5706191658973694, 0.8615227341651917, 0.3390527665615082, 0.7489558458328247, 0.9328415393829346, 0.5947779417037964, 0.4269992709159851, 0.5929372310638428, 0.6457583904266357, 0.7694348096847534, 0.3388722538948059, 1.0069184303283691, 1.0371454954147339, 0.5206322073936462, 0.7950843572616577, 0.30228304862976074, 1.0526292324066162, 0.7746192812919617, 0.4180319309234619, 0.7250048518180847, 0.6217391490936279, 0.6668514013290405, 0.5452790856361389, 1.1091538667678833, 0.45485812425613403, 0.9185490608215332, 0.5269116163253784, 0.23513486981391907, 1.3128811120986938, 0.4941459000110626, 0.5103915929794312, 0.4074626564979553, 1.2040766477584839, 1.3259247541427612, 1.7521171569824219, 1.065319299697876, 0.42362409830093384, 0.9724512696266174, 1.071980595588684, 0.6615610122680664, 1.187659740447998, 1.3712326288223267, 0.7483758330345154, 0.8859379887580872, 1.0164082050323486, 0.7307674288749695, 0.6570481657981873, 0.40077412128448486, 0.5660096406936646, 1.091012716293335, 0.5792821645736694, 0.5223884582519531, 0.8542982339859009, 0.5058608651161194, 1.1291892528533936, 0.5657368898391724, 0.4695062041282654, 0.6331075429916382, 0.36758124828338623, 1.0447707176208496, 0.8551604747772217, 0.9766439199447632, 1.1561082601547241, 0.4425816535949707, 0.8030076622962952, 0.5856140851974487, 0.5504893660545349, 1.2845278978347778, 0.7355697154998779, 1.1419434547424316, 0.9414006471633911, 1.4236422777175903, 0.7036407589912415, 0.7222985029220581, 1.289868950843811, 1.2630927562713623, 1.1517529487609863, 0.972262978553772, 0.7354670763015747, 1.0220131874084473, 0.3882330358028412, 0.35151997208595276, 0.6374804973602295, 0.9544658660888672, 1.191752552986145, 0.40020105242729187, 0.31180956959724426, 0.7586496472358704, 0.4711798429489136, 0.8463756442070007, 0.31642860174179077, 0.310005784034729, 0.7605057954788208, 0.2654781639575958, 1.159216046333313, 0.8644556999206543, 0.45098111033439636, 0.9119707345962524, 0.527044415473938, 1.2795113325119019, 0.9477346539497375, 0.6582686305046082, 0.719454824924469, 0.7921048998832703, 0.5264360904693604, 1.0084478855133057, 1.1056296825408936, 0.8110688924789429, 1.3078162670135498, 0.3729719817638397, 0.4718726575374603, 0.4801397919654846, 0.27897921204566956, 0.8029663562774658, 0.6345372200012207, 1.4428520202636719, 1.2209892272949219, 0.9873331785202026, 1.258236050605774, 1.2439361810684204, 0.7968941330909729, 0.9425927996635437, 0.7634887099266052, 1.3105944395065308, 1.059037685394287, 0.15947216749191284, 0.675774097442627, 0.6435307264328003, 0.8839276432991028, 0.26980894804000854, 1.1173020601272583, 0.6367635726928711, 0.7881893515586853, 0.4789692759513855, 0.8902721405029297, 0.21221338212490082, 0.5018222332000732, 0.3044337332248688, 1.0318630933761597, 0.26876240968704224, 1.0999294519424438, 0.4287940561771393, 1.077027440071106, 0.7087495923042297, 0.6173168420791626, 0.5945125818252563, 0.5773179531097412, 0.9037318229675293, 1.2755342721939087, 0.4821215271949768, 0.6957568526268005, 0.7690587639808655, 0.9576086401939392, 0.7488614916801453, 0.39133593440055847, 0.6812378168106079, 0.9710915088653564, 1.2883011102676392, 0.8562450408935547, 0.2219211459159851, 0.8303720355033875, 0.7249676585197449, 1.1253511905670166, 1.1010345220565796, 1.066261887550354, 0.9501999616622925, 0.9399387836456299, 0.5651803016662598, 0.7023503184318542, 1.2776970863342285, 0.3551328480243683, 1.1637860536575317, 0.46393418312072754, 0.935780942440033, 0.7959862947463989, 0.5564459562301636, 0.8225261569023132, 0.7966611385345459, 0.44750940799713135, 0.9204998016357422, 0.37416455149650574, 0.3018178939819336, 0.3823126256465912, 1.315317153930664, 0.45779910683631897, 0.8682538866996765, 0.47038862109184265, 0.45371466875076294, 0.7844274640083313, 0.831663966178894, 1.4358981847763062, 1.009690284729004, 0.605466902256012, 0.30585914850234985, 1.4249237775802612, 0.39885973930358887, 0.5209189057350159, 0.8075315952301025, 0.6096265912055969, 0.3749781548976898, 0.4378860592842102, 0.6080718636512756, 0.5436908006668091, 0.5230385065078735, 1.0127729177474976, 0.5399680137634277, 0.8703240156173706, 0.3813619613647461, 0.7327281832695007, 0.6223010420799255, 0.5778047442436218, 0.9280490875244141, 0.5487299561500549, 0.38490983843803406, 0.31976425647735596, 1.0264824628829956, 0.9197793006896973, 0.8570409417152405, 0.5874570608139038, 0.5824313759803772, 1.0876586437225342, 0.45993033051490784, 0.3265637457370758, 0.8205435276031494, 0.30296990275382996, 0.5115146636962891, 0.6205781102180481, 0.5814275741577148, 0.5514520406723022, 0.3310140073299408, 0.7529922723770142, 0.3459097146987915, 0.3306540846824646, 1.0283727645874023, 0.6413811445236206, 0.5332952737808228, 0.719148576259613, 0.6104984283447266, 0.3640706241130829, 1.1172527074813843, 0.9139834046363831, 0.6522200107574463, 0.8766008615493774, 0.5300831198692322, 0.3373778760433197, 0.7508336305618286, 0.5860351324081421, 0.5443524122238159, 0.7652343511581421, 0.7875639796257019, 0.7479187846183777, 0.8554415702819824, 0.9658963680267334, 0.9634695053100586, 0.5865373611450195, 0.43472692370414734, 1.3227897882461548, 1.0483088493347168, 0.21073868870735168, 1.1728136539459229, 0.23814786970615387, 0.7666402459144592, 1.2612911462783813, 0.8011701107025146, 0.43877413868904114, 0.4978902339935303, 0.9030375480651855, 0.7090378999710083, 0.4275287389755249, 0.6069049835205078, 0.3737741708755493, 0.661492109298706, 0.8287144899368286, 0.3206474483013153, 0.6345828175544739, 0.7203992009162903, 0.5486869812011719, 0.32233890891075134, 0.2707022726535797, 0.42567551136016846, 0.1488998830318451, 0.17525190114974976, 0.6960287094116211, 0.612498939037323, 0.41920578479766846, 0.6828666925430298, 0.6131475567817688, 0.6912803053855896, 0.7867335081100464, 0.6591473817825317, 0.8880888819694519, 0.8670957088470459, 0.3205721974372864, 0.33072516322135925, 0.9266659021377563, 0.29939723014831543, 0.29842597246170044, 1.1527042388916016, 1.2213960886001587, 0.3439463973045349, 0.6818357110023499, 1.1946145296096802, 0.5516825318336487, 0.4550471305847168, 1.1639974117279053, 0.6090729832649231, 0.9308568239212036, 1.3355780839920044, 1.008686900138855, 0.3529301583766937, 0.7460052967071533, 0.46258994936943054, 1.1412168741226196, 0.7317544221878052, 0.5642937421798706, 1.1391630172729492, 1.012387752532959, 1.2114320993423462, 1.1550897359848022, 0.6721929311752319, 0.9712289571762085, 0.2751258909702301, 0.9950947761535645, 0.34509092569351196, 0.5048585534095764, 0.4411836862564087, 0.874224066734314, 0.39077430963516235, 1.3165874481201172, 0.5361387729644775, 1.0416191816329956, 0.4340132176876068, 0.5251749157905579, 0.5642590522766113, 0.9663287997245789, 0.7661964297294617, 0.44803279638290405, 0.2611803412437439, 0.8041946887969971, 0.8344221115112305, 0.6522254943847656, 0.8562348484992981, 0.9529396891593933, 0.8596451878547668, 1.5549699068069458, 0.9653074741363525, 0.9470151662826538, 0.5445080399513245, 0.2182452380657196, 0.4386950433254242, 0.3367583751678467, 0.7750774025917053, 0.9651733636856079, 0.8711614608764648, 0.6400519013404846, 0.3741452991962433, 0.4326438903808594, 1.045831322669983, 0.6563323736190796, 0.4692038893699646, 0.4270890951156616, 0.4482729732990265, 0.4268916845321655, 0.6900336146354675, 0.6508119106292725, 0.8465215563774109, 0.9515968561172485, 0.8666428327560425, 0.5080989599227905, 0.5388903021812439, 1.4424018859863281, 0.526492714881897, 0.8470701575279236, 0.6680490970611572, 0.7024411559104919, 0.6530113816261292, 1.3167505264282227, 0.6804876923561096, 0.8788180947303772, 0.6699797511100769, 0.7693349719047546, 0.6975396871566772, 0.6824472546577454, 0.34078559279441833, 0.7082374095916748, 1.0260546207427979, 0.4149513244628906, 0.4608386158943176, 0.4525776207447052, 0.8656800389289856, 0.3725350499153137, 0.45651349425315857, 0.32799097895622253, 0.5260195732116699, 0.8495959639549255, 0.24011217057704926, 0.9328715801239014, 0.650855541229248, 0.41204482316970825, 0.44825249910354614, 0.3515714108943939, 1.2574360370635986, 0.7838578224182129, 0.4456033706665039, 0.46437913179397583, 0.7880054712295532, 0.48622238636016846, 0.24428172409534454, 0.3832385241985321, 0.22275400161743164, 0.8643668293952942, 1.510169506072998, 0.5260747671127319, 0.366943895816803, 0.8092448115348816, 1.131669282913208, 0.20556460320949554, 0.5777031779289246, 0.27964502573013306, 0.553617537021637, 0.46498286724090576, 0.16218098998069763, 0.2873256504535675, 0.2629394829273224, 1.2502665519714355, 0.7202871441841125, 0.2657017409801483, 0.29936346411705017, 0.33116236329078674, 0.7990783452987671, 0.22531823813915253, 0.918613076210022, 1.0026190280914307, 0.2014731764793396, 1.3796846866607666, 0.38873082399368286, 0.6427621841430664, 0.17586888372898102, 0.20739451050758362, 0.5822315216064453, 0.2986834943294525, 0.877680242061615, 0.5908464193344116, 0.5985723733901978, 1.0237857103347778, 0.6168999671936035, 0.9325301647186279, 1.1678948402404785, 0.7649682760238647, 0.9752466678619385, 0.6718844175338745, 0.6320707201957703, 0.23645558953285217, 0.4812776446342468, 0.6337341070175171, 0.9536386132240295, 1.219463586807251, 1.0815749168395996, 0.877538800239563, 0.8202857375144958, 0.4450863003730774, 0.48260825872421265, 0.647300660610199, 0.6349678635597229, 0.9385626316070557, 1.1522308588027954, 1.129525899887085, 0.2672019302845001, 0.34716641902923584, 0.6305024027824402, 0.4785187840461731, 0.6109929084777832, 0.5612455010414124, 0.757731556892395, 0.6087864637374878, 0.33302685618400574, 0.8035694360733032, 0.7421652674674988, 0.3998148739337921, 0.32257601618766785, 0.5516064167022705, 0.6331382393836975, 0.8122882843017578, 0.6104191541671753, 0.7861397862434387, 0.7943929433822632, 0.8153295516967773, 0.5416440367698669, 1.1264744997024536, 0.6426957249641418, 1.2891085147857666, 0.3116362988948822, 0.38435301184654236, 1.3721046447753906, 0.4259699583053589, 0.246332049369812, 0.17228946089744568, 0.37166348099708557, 0.6507624387741089, 0.4891952574253082, 0.6042386889457703, 0.45152536034584045, 1.1042065620422363, 0.550383448600769, 1.1268043518066406, 0.6585123538970947, 0.4281483590602875, 0.8242821097373962, 0.45146873593330383, 1.1486107110977173, 0.7719102501869202, 0.758026659488678, 0.6486154198646545, 0.8353103995323181, 0.8658499717712402, 0.3792873024940491, 0.3116128146648407, 0.5766106247901917, 1.2454487085342407, 0.8502153754234314, 0.4587552845478058, 1.0912933349609375, 0.35492923855781555, 0.5250916481018066, 0.3742179274559021, 0.28126662969589233, 0.40482276678085327, 0.6445659399032593]",165.91520023345947,0.05659985542297363,0.8469387888908386,0.855195939540863,mlp
