,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_randomoversampler,param_standardscaler,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0,0.15072059631347656,0.043432697376864844,0.0038830041885375977,0.005988752334274239,,StandardScaler(),"{'randomoversampler': None, 'standardscaler': StandardScaler()}",0.8214285714285714,0.8061224489795918,0.7959183673469388,0.7908163265306123,0.7755102040816326,0.826530612244898,0.7806122448979592,0.7743589743589744,0.8051282051282052,0.7743589743589744,0.7950784929356358,0.018374402679901283,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1,0.16600570678710938,0.030625270672154477,0.0053904056549072266,0.006552999583577151,,MinMaxScaler(),"{'randomoversampler': None, 'standardscaler': MinMaxScaler()}",0.8214285714285714,0.8112244897959183,0.8163265306122449,0.7908163265306123,0.7806122448979592,0.8163265306122449,0.7704081632653061,0.7794871794871795,0.7948717948717948,0.764102564102564,0.7945604395604395,0.019733215083755043,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2,0.2189100980758667,0.07186029474858276,0.006126594543457031,0.00833169111706592,"RandomOverSampler(random_state=42, sampling_strategy='minority')",StandardScaler(),"{'randomoversampler': RandomOverSampler(random_state=42, sampling_strategy='minority'), 'standardscaler': StandardScaler()}",0.8571428571428571,0.8214285714285714,0.7704081632653061,0.8010204081632653,0.8061224489795918,0.7806122448979592,0.7653061224489796,0.7846153846153846,0.7692307692307693,0.7538461538461538,0.7909733124018838,0.029524635436388006,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3,0.13685779571533202,0.07011662516387739,0.003585958480834961,0.0030769232097778627,"RandomOverSampler(random_state=42, sampling_strategy='minority')",MinMaxScaler(),"{'randomoversampler': RandomOverSampler(random_state=42, sampling_strategy='minority'), 'standardscaler': MinMaxScaler()}",0.8571428571428571,0.8214285714285714,0.75,0.7908163265306123,0.8010204081632653,0.7704081632653061,0.7602040816326531,0.7846153846153846,0.7589743589743589,0.7538461538461538,0.7848456305599163,0.03243868185174675,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
