,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_kneighborsclassifier__n_neighbors,param_randomoversampler,param_standardscaler,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0,0.017972326278686522,0.008002405550948149,0.03104526996612549,0.010412604678425303,2,,StandardScaler(),"{'kneighborsclassifier__n_neighbors': 2, 'randomoversampler': None, 'standardscaler': StandardScaler()}",0.5408163265306123,0.5102040816326531,0.5408163265306123,0.5867346938775511,0.5408163265306123,0.5408163265306123,0.5408163265306123,0.4564102564102564,0.5538461538461539,0.517948717948718,0.5329225536368394,0.03199934075540682,1,0.7756956274843839,0.768313458262351,0.7626348665530949,0.7637705848949461,0.7649063032367973,0.7654741624077229,0.7620670073821693,0.7633371169125993,0.7667423382519863,0.7622020431328036,0.7655143508518855,0.0039025727772954238
1,0.020791506767272948,0.010611609831574649,0.028138375282287596,0.01702915665629949,2,,MinMaxScaler(),"{'kneighborsclassifier__n_neighbors': 2, 'randomoversampler': None, 'standardscaler': MinMaxScaler()}",0.5357142857142857,0.5,0.5408163265306123,0.5714285714285714,0.5561224489795918,0.5459183673469388,0.5459183673469388,0.4512820512820513,0.5435897435897435,0.5333333333333333,0.5324123495552067,0.032076871852896975,2,0.778534923339012,0.7694491766042022,0.7654741624077229,0.7637705848949461,0.768313458262351,0.760931289040318,0.7643384440658717,0.764472190692395,0.7639046538024972,0.7650397275822929,0.7664228610691609,0.00462527072222306
2,0.050760197639465335,0.029843032611548713,0.03682105541229248,0.015144866426593958,2,"RandomOverSampler(random_state=42, sampling_strategy='minority')",StandardScaler(),"{'kneighborsclassifier__n_neighbors': 2, 'randomoversampler': RandomOverSampler(random_state=42, sampling_strategy='minority'), 'standardscaler': StandardScaler()}",0.5357142857142857,0.5102040816326531,0.5357142857142857,0.5867346938775511,0.5357142857142857,0.5408163265306123,0.5408163265306123,0.4461538461538462,0.5538461538461539,0.517948717948718,0.5303663003663004,0.034183851602528036,4,0.7762634866553095,0.7717206132879046,0.7620670073821693,0.768313458262351,0.7671777399204998,0.7677455990914254,0.7620670073821693,0.7673098751418842,0.7667423382519863,0.7604994324631101,0.766990655783881,0.0044888395670981745
3,0.07098877429962158,0.035765792914614,0.058386802673339844,0.02074809213271458,2,"RandomOverSampler(random_state=42, sampling_strategy='minority')",MinMaxScaler(),"{'kneighborsclassifier__n_neighbors': 2, 'randomoversampler': RandomOverSampler(random_state=42, sampling_strategy='minority'), 'standardscaler': MinMaxScaler()}",0.5306122448979592,0.5051020408163265,0.5408163265306123,0.5867346938775511,0.5510204081632653,0.5612244897959183,0.5459183673469388,0.441025641025641,0.5384615384615384,0.5128205128205128,0.5313736263736264,0.037270125891016394,3,0.7791027825099376,0.7728563316297559,0.7632027257240205,0.7728563316297559,0.7666098807495741,0.7637705848949461,0.7671777399204998,0.7673098751418842,0.7661748013620885,0.7661748013620885,0.768523585492455,0.004672767743150206
4,0.02064547538757324,0.013150897347519657,0.03539853096008301,0.02139573864252723,4,,StandardScaler(),"{'kneighborsclassifier__n_neighbors': 4, 'randomoversampler': None, 'standardscaler': StandardScaler()}",0.5561224489795918,0.4489795918367347,0.5102040816326531,0.5051020408163265,0.5510204081632653,0.5,0.5102040816326531,0.4358974358974359,0.5128205128205128,0.48717948717948717,0.5017530088958659,0.03605178245631937,8,0.6888131743327655,0.6910846110164679,0.6808631459398069,0.683702441794435,0.6893810335036911,0.6922203293583191,0.6859738784781374,0.6872871736662883,0.6765039727582293,0.7009080590238366,0.6876737819871976,0.006337380700629477
5,0.021578645706176756,0.016249607669483957,0.046686768531799316,0.034393749900947394,4,,MinMaxScaler(),"{'kneighborsclassifier__n_neighbors': 4, 'randomoversampler': None, 'standardscaler': MinMaxScaler()}",0.5459183673469388,0.42346938775510207,0.5102040816326531,0.5306122448979592,0.5561224489795918,0.4897959183673469,0.5153061224489796,0.4461538461538462,0.5384615384615384,0.5025641025641026,0.5058608058608058,0.04066518932616993,6,0.6933560477001703,0.6899488926746167,0.6831345826235093,0.6854060193072118,0.6905167518455423,0.6950596252129472,0.6871095968199886,0.6889897843359818,0.6793416572077186,0.6963677639046538,0.688923072163234,0.005072445574346193
6,0.06967947483062745,0.020920161380100444,0.0474722146987915,0.01937567642100472,4,"RandomOverSampler(random_state=42, sampling_strategy='minority')",StandardScaler(),"{'kneighborsclassifier__n_neighbors': 4, 'randomoversampler': RandomOverSampler(random_state=42, sampling_strategy='minority'), 'standardscaler': StandardScaler()}",0.5510204081632653,0.4489795918367347,0.5102040816326531,0.5255102040816326,0.5510204081632653,0.5,0.5051020408163265,0.4461538461538462,0.517948717948718,0.48205128205128206,0.5037990580847723,0.0346259491926165,7,0.6888131743327655,0.6927881885292447,0.6825667234525837,0.6893810335036911,0.6933560477001703,0.693923906871096,0.6859738784781374,0.6895573212258796,0.6787741203178207,0.7020431328036323,0.6897177527215022,0.006149355881717617
7,0.054453921318054196,0.019432126718027465,0.043346834182739255,0.019816957131921546,4,"RandomOverSampler(random_state=42, sampling_strategy='minority')",MinMaxScaler(),"{'kneighborsclassifier__n_neighbors': 4, 'randomoversampler': RandomOverSampler(random_state=42, sampling_strategy='minority'), 'standardscaler': MinMaxScaler()}",0.5561224489795918,0.4336734693877551,0.5153061224489796,0.5561224489795918,0.5663265306122449,0.5,0.5153061224489796,0.441025641025641,0.5487179487179488,0.5025641025641026,0.5135164835164835,0.044269024783770636,5,0.693923906871096,0.693923906871096,0.6825667234525837,0.6899488926746167,0.6922203293583191,0.696763202725724,0.6905167518455423,0.6918274687854711,0.6816118047673099,0.6969353007945517,0.6910238288146311,0.00498302832233059
8,0.024242877960205078,0.012559345752826294,0.033213257789611816,0.014523800096839085,10,,StandardScaler(),"{'kneighborsclassifier__n_neighbors': 10, 'randomoversampler': None, 'standardscaler': StandardScaler()}",0.4744897959183674,0.3979591836734694,0.4387755102040816,0.4846938775510204,0.4744897959183674,0.4642857142857143,0.44387755102040816,0.4358974358974359,0.5025641025641026,0.4,0.4517032967032968,0.033033047230137134,11,0.5604770017035775,0.5672913117546848,0.5519591141396933,0.5502555366269165,0.5604770017035775,0.5599091425326519,0.5559341283361726,0.5658342792281499,0.5550510783200908,0.5669693530079455,0.5594157947353461,0.005774580772758579
9,0.025499653816223145,0.011116255021818284,0.04092893600463867,0.014967683083287778,10,,MinMaxScaler(),"{'kneighborsclassifier__n_neighbors': 10, 'randomoversampler': None, 'standardscaler': MinMaxScaler()}",0.4846938775510204,0.4030612244897959,0.45918367346938777,0.47959183673469385,0.45918367346938777,0.47959183673469385,0.44387755102040816,0.4461538461538462,0.48717948717948717,0.39487179487179486,0.4537388801674516,0.03108193270182894,9,0.5536626916524702,0.5689948892674617,0.5547984099943214,0.5519591141396933,0.5644520159000568,0.5570698466780238,0.5559341283361726,0.5692395005675369,0.5573212258796821,0.5737797956867197,0.5607211618102138,0.007313998069526766
