,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_randomforestclassifier__n_estimators,param_randomoversampler,param_standardscaler,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0,0.21581859588623048,0.047923977893842076,0.07947452068328857,0.05797057896888358,10,,StandardScaler(),"{'randomforestclassifier__n_estimators': 10, 'randomoversampler': None, 'standardscaler': StandardScaler()}",0.6173469387755102,0.6224489795918368,0.5918367346938775,0.6683673469387755,0.6173469387755102,0.6020408163265306,0.6071428571428571,0.5948717948717949,0.6461538461538462,0.6102564102564103,0.617781266352695,0.02236435388010815,20,0.9670641680863146,0.9681998864281658,0.9619534355479841,0.9636570130607609,0.966496308915389,0.9625212947189097,0.9647927314026121,0.9699205448354143,0.9642451759364359,0.9716231555051078,0.9660473714437094,0.0030280183736452523
1,0.22257139682769775,0.0445692192913807,0.056163907051086426,0.03343420046828058,10,,MinMaxScaler(),"{'randomforestclassifier__n_estimators': 10, 'randomoversampler': None, 'standardscaler': MinMaxScaler()}",0.6173469387755102,0.6326530612244898,0.5867346938775511,0.6683673469387755,0.6326530612244898,0.6581632653061225,0.6122448979591837,0.6102564102564103,0.6666666666666666,0.5897435897435898,0.627482993197279,0.02813895827306954,14,0.9636570130607609,0.9670641680863146,0.959114139693356,0.9630891538898353,0.966496308915389,0.9659284497444633,0.9613855763770585,0.9716231555051078,0.9648127128263337,0.9721906923950057,0.9655361370493626,0.003914805215215573
2,0.1917407274246216,0.05703881175414277,0.052028536796569824,0.019430429521518442,10,"RandomOverSampler(random_state=42, sampling_strategy='minority')",StandardScaler(),"{'randomforestclassifier__n_estimators': 10, 'randomoversampler': RandomOverSampler(random_state=42, sampling_strategy='minority'), 'standardscaler': StandardScaler()}",0.6224489795918368,0.6326530612244898,0.5867346938775511,0.6785714285714286,0.6224489795918368,0.6173469387755102,0.6224489795918368,0.5846153846153846,0.6923076923076923,0.5948717948717949,0.6254447933019361,0.03396728772862444,17,0.9676320272572402,0.9642248722316865,0.9636570130607609,0.9642248722316865,0.9642248722316865,0.9659284497444633,0.9630891538898353,0.9682179341657208,0.9693530079455165,0.9676503972758229,0.965820260003442,0.0021129865549512168
3,0.1468477725982666,0.04769417615023217,0.0663827896118164,0.03907074831423314,10,"RandomOverSampler(random_state=42, sampling_strategy='minority')",MinMaxScaler(),"{'randomforestclassifier__n_estimators': 10, 'randomoversampler': RandomOverSampler(random_state=42, sampling_strategy='minority'), 'standardscaler': MinMaxScaler()}",0.6224489795918368,0.6428571428571429,0.5969387755102041,0.6479591836734694,0.6530612244897959,0.6377551020408163,0.6020408163265306,0.6,0.6871794871794872,0.5948717948717949,0.6285112506541078,0.0289705010526985,11,0.9642248722316865,0.9670641680863146,0.9613855763770585,0.9636570130607609,0.966496308915389,0.9596819988642816,0.9659284497444633,0.9704880817253121,0.9676503972758229,0.9716231555051078,0.9658200021786199,0.003541146427746335
4,0.2783224582672119,0.06179457789654779,0.04495656490325928,0.029469482067831856,26,,StandardScaler(),"{'randomforestclassifier__n_estimators': 26, 'randomoversampler': None, 'standardscaler': StandardScaler()}",0.6071428571428571,0.6071428571428571,0.6020408163265306,0.6632653061224489,0.6173469387755102,0.6071428571428571,0.6479591836734694,0.6051282051282051,0.6717948717948717,0.6102564102564103,0.6239220303506018,0.025147734276308426,18,0.9812606473594548,0.9806927881885292,0.9823963657013061,0.9818285065303805,0.9840999432140829,0.9835320840431573,0.9823963657013061,0.985244040862656,0.9824063564131669,0.9841089670828603,0.98279660650969,0.0013471064957958257
5,0.33130075931549074,0.06338369038575963,0.12745609283447265,0.05123169832619782,26,,MinMaxScaler(),"{'randomforestclassifier__n_estimators': 26, 'randomoversampler': None, 'standardscaler': MinMaxScaler()}",0.6122448979591837,0.6377551020408163,0.6326530612244898,0.6326530612244898,0.6275510204081632,0.6428571428571429,0.6275510204081632,0.5846153846153846,0.6512820512820513,0.6102564102564103,0.6259419152276295,0.018178508422154877,16,0.9818285065303805,0.9801249290176036,0.9823963657013061,0.9829642248722317,0.9852356615559341,0.9835320840431573,0.9823963657013061,0.9858115777525539,0.9829738933030647,0.9846765039727582,0.9831940112450297,0.0016121311260162774
6,0.4758740425109863,0.07795943582506962,0.15518646240234374,0.04078256063459448,26,"RandomOverSampler(random_state=42, sampling_strategy='minority')",StandardScaler(),"{'randomforestclassifier__n_estimators': 26, 'randomoversampler': RandomOverSampler(random_state=42, sampling_strategy='minority'), 'standardscaler': StandardScaler()}",0.6122448979591837,0.6224489795918368,0.5969387755102041,0.6581632653061225,0.6377551020408163,0.6173469387755102,0.6224489795918368,0.6102564102564103,0.6923076923076923,0.5948717948717949,0.6264782836211407,0.028138512576257324,15,0.9818285065303805,0.9812606473594548,0.9829642248722317,0.9835320840431573,0.9852356615559341,0.9829642248722317,0.9829642248722317,0.985244040862656,0.9829738933030647,0.9841089670828603,0.9833076475354204,0.0012248517886568368
7,0.4792525291442871,0.10275976168791363,0.13017613887786866,0.06327007956992346,26,"RandomOverSampler(random_state=42, sampling_strategy='minority')",MinMaxScaler(),"{'randomforestclassifier__n_estimators': 26, 'randomoversampler': RandomOverSampler(random_state=42, sampling_strategy='minority'), 'standardscaler': MinMaxScaler()}",0.6173469387755102,0.6122448979591837,0.6020408163265306,0.6530612244897959,0.6224489795918368,0.6326530612244898,0.6326530612244898,0.6102564102564103,0.6512820512820513,0.6,0.6233987441130299,0.017795910373720098,19,0.9818285065303805,0.9818285065303805,0.9823963657013061,0.9823963657013061,0.9846678023850085,0.9818285065303805,0.9835320840431573,0.985244040862656,0.9829738933030647,0.9841089670828603,0.9830805038670501,0.0011879401509877702
8,1.1262995958328248,0.2041462245506692,0.12656280994415284,0.07177924145941852,70,,StandardScaler(),"{'randomforestclassifier__n_estimators': 70, 'randomoversampler': None, 'standardscaler': StandardScaler()}",0.6224489795918368,0.6275510204081632,0.6173469387755102,0.6479591836734694,0.6377551020408163,0.6326530612244898,0.6326530612244898,0.6153846153846154,0.6923076923076923,0.6,0.6326059654631083,0.02355379831453014,4,0.9863713798977853,0.9852356615559341,0.9863713798977853,0.9858035207268597,0.986939239068711,0.9863713798977853,0.9858035207268597,0.9886492622020431,0.985244040862656,0.9863791146424518,0.986316849947887,0.0009320522533701156
9,1.2059180736541748,0.2327646158359468,0.18483247756958007,0.11686851371130269,70,,MinMaxScaler(),"{'randomforestclassifier__n_estimators': 70, 'randomoversampler': None, 'standardscaler': MinMaxScaler()}",0.6326530612244898,0.6377551020408163,0.6173469387755102,0.6581632653061225,0.6428571428571429,0.6377551020408163,0.6326530612244898,0.6102564102564103,0.6974358974358974,0.6,0.6366875981161695,0.025774223925979903,1,0.9863713798977853,0.9852356615559341,0.9863713798977853,0.9858035207268597,0.986939239068711,0.9863713798977853,0.9858035207268597,0.9886492622020431,0.985244040862656,0.9863791146424518,0.986316849947887,0.0009320522533701156
10,1.3347238779067994,0.2224938007650307,0.1705374002456665,0.059230594349958476,70,"RandomOverSampler(random_state=42, sampling_strategy='minority')",StandardScaler(),"{'randomforestclassifier__n_estimators': 70, 'randomoversampler': RandomOverSampler(random_state=42, sampling_strategy='minority'), 'standardscaler': StandardScaler()}",0.6122448979591837,0.6377551020408163,0.6071428571428571,0.6632653061224489,0.6326530612244898,0.6326530612244898,0.6428571428571429,0.6153846153846154,0.6974358974358974,0.6,0.6341391941391941,0.027701405860618734,2,0.9863713798977853,0.9846678023850085,0.9863713798977853,0.9858035207268597,0.986939239068711,0.9863713798977853,0.9858035207268597,0.9886492622020431,0.985244040862656,0.9863791146424518,0.9862600640307946,0.0010102156775691354
11,1.275691270828247,0.22765557096057618,0.1863713264465332,0.04718398420241453,70,"RandomOverSampler(random_state=42, sampling_strategy='minority')",MinMaxScaler(),"{'randomforestclassifier__n_estimators': 70, 'randomoversampler': RandomOverSampler(random_state=42, sampling_strategy='minority'), 'standardscaler': MinMaxScaler()}",0.6326530612244898,0.6275510204081632,0.6071428571428571,0.6530612244897959,0.6428571428571429,0.6275510204081632,0.6326530612244898,0.6153846153846154,0.6666666666666666,0.6051282051282051,0.6310648874934589,0.01846880582257901,6,0.9863713798977853,0.9846678023850085,0.9863713798977853,0.9858035207268597,0.986939239068711,0.9863713798977853,0.9858035207268597,0.9886492622020431,0.985244040862656,0.9863791146424518,0.9862600640307946,0.0010102156775691354
