,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_randomoversampler,param_standardscaler,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0,0.05391852855682373,0.020775157003971916,0.016969585418701173,0.01842141990597247,,StandardScaler(),"{'randomoversampler': None, 'standardscaler': StandardScaler()}",0.865979381443299,0.8041237113402062,0.845360824742268,0.90625,0.8020833333333334,0.90625,0.84375,0.9270833333333334,0.9270833333333334,0.84375,0.8671713917525773,0.044742448516341085,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1,0.06995582580566406,0.03345800436626928,0.020964431762695312,0.023848966647093284,,MinMaxScaler(),"{'randomoversampler': None, 'standardscaler': MinMaxScaler()}",0.865979381443299,0.8041237113402062,0.845360824742268,0.90625,0.7916666666666666,0.90625,0.8333333333333334,0.9270833333333334,0.9479166666666666,0.84375,0.8671713917525773,0.05001018539939516,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2,0.3189626455307007,0.09766040576842663,0.020915508270263672,0.010625740667015913,"RandomOverSampler(random_state=42, sampling_strategy='minority')",StandardScaler(),"{'randomoversampler': RandomOverSampler(random_state=42, sampling_strategy='minority'), 'standardscaler': StandardScaler()}",0.865979381443299,0.8247422680412371,0.845360824742268,0.9166666666666666,0.7916666666666666,0.90625,0.8333333333333334,0.9270833333333334,0.9583333333333334,0.8541666666666666,0.8723582474226804,0.04990017868098788,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3,0.31960372924804686,0.06381348355001358,0.016811180114746093,0.013639294843893287,"RandomOverSampler(random_state=42, sampling_strategy='minority')",MinMaxScaler(),"{'randomoversampler': RandomOverSampler(random_state=42, sampling_strategy='minority'), 'standardscaler': MinMaxScaler()}",0.865979381443299,0.8247422680412371,0.845360824742268,0.9166666666666666,0.7916666666666666,0.90625,0.8333333333333334,0.9479166666666666,0.9479166666666666,0.84375,0.8723582474226805,0.05139978165923215,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
