,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_kneighborsclassifier__n_neighbors,param_randomoversampler,param_standardscaler,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0,0.014062786102294922,0.004687597518645515,0.012500381469726563,0.006250191786206984,3,,StandardScaler(),"{'kneighborsclassifier__n_neighbors': 3, 'randomoversampler': None, 'standardscaler': StandardScaler()}",0.5357142857142857,0.5,0.5153061224489796,0.5510204081632653,0.5408163265306123,0.5561224489795918,0.5459183673469388,0.48205128205128206,0.5384615384615384,0.5076923076923077,0.5273103087388802,0.023321998775221786,1,0.7262918796138558,0.7387847813742192,0.7279954571266326,0.7314026121521863,0.7365133446905168,0.7353776263486655,0.730266893810335,0.7326901248581158,0.7185017026106697,0.7343927355278093,0.7312217158113006,0.005586945989251438
1,0.007811045646667481,0.007811046223321688,0.015625143051147462,0.006987925737291514,3,,MinMaxScaler(),"{'kneighborsclassifier__n_neighbors': 3, 'randomoversampler': None, 'standardscaler': MinMaxScaler()}",0.5612244897959183,0.4642857142857143,0.5153061224489796,0.5510204081632653,0.5612244897959183,0.5357142857142857,0.5459183673469388,0.46153846153846156,0.5282051282051282,0.5025641025641026,0.5227001569858712,0.034816914210058,3,0.730266893810335,0.7331061896649631,0.7296990346394094,0.7387847813742192,0.7365133446905168,0.7353776263486655,0.7268597387847814,0.7309875141884222,0.7190692395005676,0.7395005675368899,0.732016493053877,0.005815852695116383
2,0.018750643730163573,0.006249559036537998,0.015625190734863282,1.3223099349844025e-06,3,"RandomOverSampler(random_state=42, sampling_strategy='minority')",StandardScaler(),"{'kneighborsclassifier__n_neighbors': 3, 'randomoversampler': RandomOverSampler(random_state=42, sampling_strategy='minority'), 'standardscaler': StandardScaler()}",0.5459183673469388,0.49489795918367346,0.5204081632653061,0.5561224489795918,0.5408163265306123,0.5663265306122449,0.5306122448979592,0.4564102564102564,0.5282051282051282,0.48717948717948717,0.5226896912611199,0.03227193836268946,4,0.7336740488358887,0.7393526405451448,0.7319704713231119,0.7387847813742192,0.7336740488358887,0.7353776263486655,0.7240204429301533,0.7321225879682179,0.7145289443813848,0.7366628830874007,0.7320168475630076,0.007125829604604017
3,0.018751096725463868,0.006250286227799444,0.012500572204589843,0.006250286269634285,3,"RandomOverSampler(random_state=42, sampling_strategy='minority')",MinMaxScaler(),"{'kneighborsclassifier__n_neighbors': 3, 'randomoversampler': RandomOverSampler(random_state=42, sampling_strategy='minority'), 'standardscaler': MinMaxScaler()}",0.5561224489795918,0.45918367346938777,0.5204081632653061,0.5663265306122449,0.5663265306122449,0.5612244897959183,0.5357142857142857,0.441025641025641,0.5230769230769231,0.5128205128205128,0.5242229199372057,0.04166766977048641,2,0.7331061896649631,0.7353776263486655,0.7308347529812607,0.7393526405451448,0.7314026121521863,0.737649063032368,0.7268597387847814,0.7287173666288309,0.7179341657207718,0.7412031782065834,0.7322437334065556,0.006476650483541361
4,0.0062503814697265625,0.007655122719831259,0.01718780994415283,0.0046877942271570106,6,,StandardScaler(),"{'kneighborsclassifier__n_neighbors': 6, 'randomoversampler': None, 'standardscaler': StandardScaler()}",0.49489795918367346,0.42346938775510207,0.49489795918367346,0.49489795918367346,0.5153061224489796,0.4846938775510204,0.46938775510204084,0.4461538461538462,0.48717948717948717,0.4666666666666667,0.4777551020408163,0.025626590624901743,8,0.6223736513344691,0.6252129471890971,0.6291879613855764,0.6212379329926179,0.6235093696763203,0.6218057921635435,0.6246450880181715,0.6316685584562997,0.6214528944381384,0.6384790011350738,0.6259573196789308,0.005298647178358896
5,0.009375858306884765,0.007655356321374706,0.01250154972076416,0.00625077501264672,6,,MinMaxScaler(),"{'kneighborsclassifier__n_neighbors': 6, 'randomoversampler': None, 'standardscaler': MinMaxScaler()}",0.5102040816326531,0.42346938775510207,0.4897959183673469,0.5,0.5204081632653061,0.4897959183673469,0.4744897959183674,0.4461538461538462,0.48205128205128206,0.48205128205128206,0.48184196755625325,0.027355343007123386,6,0.6201022146507666,0.6337308347529813,0.6308915388983533,0.6172629187961386,0.6252129471890971,0.6274843838727996,0.6240772288472459,0.6373439273552781,0.6220204313280363,0.6322360953461975,0.6270362521036894,0.006115600304752655
6,0.0234375,0.007812548123035447,0.01521613597869873,0.006129927884090231,6,"RandomOverSampler(random_state=42, sampling_strategy='minority')",StandardScaler(),"{'kneighborsclassifier__n_neighbors': 6, 'randomoversampler': RandomOverSampler(random_state=42, sampling_strategy='minority'), 'standardscaler': StandardScaler()}",0.5051020408163265,0.42857142857142855,0.49489795918367346,0.5102040816326531,0.5102040816326531,0.4744897959183674,0.46938775510204084,0.4461538461538462,0.48717948717948717,0.4666666666666667,0.47928571428571426,0.026142489722299645,7,0.6320272572402045,0.6354344122657581,0.6325951164111301,0.6274843838727996,0.6291879613855764,0.6240772288472459,0.6314593980692789,0.6401816118047673,0.6276958002270148,0.6430192962542566,0.6323162466378032,0.005562379665793333
7,0.016769957542419434,0.004983292618005466,0.016272735595703126,0.006960055017314099,6,"RandomOverSampler(random_state=42, sampling_strategy='minority')",MinMaxScaler(),"{'kneighborsclassifier__n_neighbors': 6, 'randomoversampler': RandomOverSampler(random_state=42, sampling_strategy='minority'), 'standardscaler': MinMaxScaler()}",0.5102040816326531,0.42857142857142855,0.4846938775510204,0.5204081632653061,0.5255102040816326,0.47959183673469385,0.47959183673469385,0.4461538461538462,0.49230769230769234,0.48205128205128206,0.4849084249084249,0.02888576007101976,5,0.6263486655309484,0.637137989778535,0.6325951164111301,0.619534355479841,0.6286201022146508,0.6274843838727996,0.626916524701874,0.641316685584563,0.6282633371169126,0.6322360953461975,0.6300453256037452,0.005782306607986878
8,0.01093595027923584,0.007159260717662683,0.014062285423278809,0.004687428533847496,16,,StandardScaler(),"{'kneighborsclassifier__n_neighbors': 16, 'randomoversampler': None, 'standardscaler': StandardScaler()}",0.4642857142857143,0.4030612244897959,0.4387755102040816,0.42346938775510207,0.42857142857142855,0.4744897959183674,0.4489795918367347,0.4153846153846154,0.4512820512820513,0.4,0.4348299319727892,0.02386572168359735,10,0.514480408858603,0.5235661555934128,0.5178875638841567,0.5093696763202725,0.5065303804656445,0.5105053946621237,0.501419647927314,0.5119182746878547,0.5068104426787742,0.5073779795686719,0.5109865924646828,0.0060302250055350864
9,0.00624995231628418,0.007654597094451658,0.015625762939453124,1.4336868646977336e-06,16,,MinMaxScaler(),"{'kneighborsclassifier__n_neighbors': 16, 'randomoversampler': None, 'standardscaler': MinMaxScaler()}",0.4642857142857143,0.3979591836734694,0.41836734693877553,0.4387755102040816,0.42346938775510207,0.46938775510204084,0.45918367346938777,0.4153846153846154,0.47692307692307695,0.38461538461538464,0.4348351648351649,0.030168763640789454,9,0.5150482680295286,0.5110732538330494,0.5150482680295286,0.5105053946621237,0.5059625212947189,0.49801249290176036,0.504258943781942,0.5164585698070374,0.5056753688989785,0.5062429057888763,0.5088285987027543,0.005533065244573723
