,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_kneighborsclassifier__n_neighbors,param_randomoversampler,param_standardscaler,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0,0.06515820026397705,0.014075278624022929,0.08530840873718262,0.020669213879299802,2,,StandardScaler(),"{'kneighborsclassifier__n_neighbors': 2, 'randomoversampler': None, 'standardscaler': StandardScaler()}",0.7959183673469388,0.7704081632653061,0.7551020408163265,0.7959183673469388,0.75,0.7857142857142857,0.75,0.7589743589743589,0.7435897435897436,0.7743589743589744,0.7679984301412872,0.01846776200467286,9,0.8739352640545145,0.8710959681998864,0.8784781374219194,0.8773424190800682,0.8727995457126633,0.8773424190800682,0.8784781374219194,0.8717366628830874,0.8791146424517594,0.8728717366628831,0.875319493296877,0.0029576047226510106
1,0.036774182319641115,0.012073749954793793,0.07060160636901855,0.025592041732163655,2,,MinMaxScaler(),"{'kneighborsclassifier__n_neighbors': 2, 'randomoversampler': None, 'standardscaler': MinMaxScaler()}",0.8061224489795918,0.7602040816326531,0.7551020408163265,0.7602040816326531,0.7602040816326531,0.8061224489795918,0.7193877551020408,0.764102564102564,0.7333333333333333,0.7487179487179487,0.7613500784929357,0.02600967068725003,11,0.8671209540034072,0.8773424190800682,0.8745031232254401,0.8722316865417377,0.8676888131743328,0.8699602498580352,0.8733674048835889,0.8683314415437003,0.8745743473325767,0.8751418842224744,0.8720262323865361,0.0033650064639588993
2,0.08916010856628417,0.03916886723458284,0.07693464756011963,0.03295383358380953,2,"RandomOverSampler(random_state=42, sampling_strategy='minority')",StandardScaler(),"{'kneighborsclassifier__n_neighbors': 2, 'randomoversampler': RandomOverSampler(random_state=42, sampling_strategy='minority'), 'standardscaler': StandardScaler()}",0.8010204081632653,0.7704081632653061,0.75,0.7806122448979592,0.75,0.7908163265306123,0.7448979591836735,0.7794871794871795,0.7435897435897436,0.7743589743589744,0.7685190999476713,0.01929523824964167,8,0.8784781374219194,0.8762067007382169,0.8807495741056218,0.8801817149346962,0.8767745599091425,0.8807495741056218,0.881885292447473,0.8779795686719637,0.8836549375709422,0.8779795686719637,0.8794639628577562,0.002246535451685565
3,0.05795731544494629,0.018036808542734137,0.06558291912078858,0.022845850026495137,2,"RandomOverSampler(random_state=42, sampling_strategy='minority')",MinMaxScaler(),"{'kneighborsclassifier__n_neighbors': 2, 'randomoversampler': RandomOverSampler(random_state=42, sampling_strategy='minority'), 'standardscaler': MinMaxScaler()}",0.8061224489795918,0.7602040816326531,0.7551020408163265,0.7602040816326531,0.7602040816326531,0.8010204081632653,0.7193877551020408,0.764102564102564,0.7282051282051282,0.7487179487179487,0.7603270538984825,0.025763119991151558,12,0.8710959681998864,0.8801817149346962,0.8767745599091425,0.8745031232254401,0.8705281090289608,0.8727995457126633,0.8762067007382169,0.8717366628830874,0.8774120317820658,0.8779795686719637,0.8749217985086123,0.0031155651037143898
4,0.055384039878845215,0.017726433031252112,0.08215062618255616,0.026168692275000134,4,,StandardScaler(),"{'kneighborsclassifier__n_neighbors': 4, 'randomoversampler': None, 'standardscaler': StandardScaler()}",0.8163265306122449,0.7806122448979592,0.8214285714285714,0.7959183673469388,0.7653061224489796,0.7959183673469388,0.7806122448979592,0.7846153846153846,0.7333333333333333,0.7538461538461538,0.7827917320774465,0.025621392354194288,1,0.8512208972174901,0.8421351504826803,0.8506530380465644,0.845542305508234,0.8489494605337876,0.8512208972174901,0.8568994889267462,0.8524404086265607,0.8603859250851306,0.8490351872871736,0.8508482758931857,0.004913240226711347
5,0.03381962776184082,0.009226706680432238,0.07980554103851319,0.02588577000207129,4,,MinMaxScaler(),"{'kneighborsclassifier__n_neighbors': 4, 'randomoversampler': None, 'standardscaler': MinMaxScaler()}",0.8010204081632653,0.7857142857142857,0.8010204081632653,0.7551020408163265,0.7806122448979592,0.7908163265306123,0.75,0.7948717948717948,0.7487179487179487,0.7487179487179487,0.7756593406593406,0.02131556902193039,5,0.8444065871663827,0.8472458830210108,0.8478137421919364,0.8478137421919364,0.8466780238500852,0.8466780238500852,0.8534923339011925,0.8399545970488081,0.8569807037457434,0.8490351872871736,0.8480098824254354,0.004400725510970523
6,0.10359101295471192,0.05493581172352555,0.09441487789154053,0.06030313818918241,4,"RandomOverSampler(random_state=42, sampling_strategy='minority')",StandardScaler(),"{'kneighborsclassifier__n_neighbors': 4, 'randomoversampler': RandomOverSampler(random_state=42, sampling_strategy='minority'), 'standardscaler': StandardScaler()}",0.8163265306122449,0.7704081632653061,0.8061224489795918,0.7959183673469388,0.7551020408163265,0.8010204081632653,0.7908163265306123,0.8,0.7282051282051282,0.7538461538461538,0.7817765567765568,0.026946848872387266,2,0.8444065871663827,0.8415672913117547,0.8478137421919364,0.8478137421919364,0.8478137421919364,0.845542305508234,0.8529244747302669,0.8513053348467651,0.858683314415437,0.8518728717366629,0.8489743406291312,0.00463951862350964
7,0.09541120529174804,0.030750799220114255,0.12090699672698975,0.04127477023721171,4,"RandomOverSampler(random_state=42, sampling_strategy='minority')",MinMaxScaler(),"{'kneighborsclassifier__n_neighbors': 4, 'randomoversampler': RandomOverSampler(random_state=42, sampling_strategy='minority'), 'standardscaler': MinMaxScaler()}",0.8061224489795918,0.7704081632653061,0.7857142857142857,0.7653061224489796,0.7653061224489796,0.8010204081632653,0.75,0.7948717948717948,0.7435897435897436,0.7435897435897436,0.7725928833071689,0.02214643632189555,7,0.8398637137989778,0.848381601362862,0.845542305508234,0.8495173197047132,0.8461101646791596,0.848381601362862,0.8546280522430437,0.8388195232690124,0.8581157775255391,0.8484676503972758,0.847782770985168,0.005556009252353988
8,0.06974120140075683,0.0532582806974915,0.10257086753845215,0.06964745708816425,10,,StandardScaler(),"{'kneighborsclassifier__n_neighbors': 10, 'randomoversampler': None, 'standardscaler': StandardScaler()}",0.8061224489795918,0.8010204081632653,0.8010204081632653,0.7755102040816326,0.7908163265306123,0.7653061224489796,0.8061224489795918,0.7794871794871795,0.7230769230769231,0.7538461538461538,0.7802328623757195,0.025545101517944285,3,0.8063600227143668,0.8080636002271436,0.8109028960817717,0.8194207836456558,0.8120386144236229,0.8143100511073254,0.8182850653038046,0.8144154370034052,0.8172531214528944,0.8183881952326901,0.813943778719268,0.004299674744616536
9,0.07750914096832276,0.04287308588486213,0.1336848258972168,0.06601958871731949,10,,MinMaxScaler(),"{'kneighborsclassifier__n_neighbors': 10, 'randomoversampler': None, 'standardscaler': MinMaxScaler()}",0.8214285714285714,0.7857142857142857,0.8061224489795918,0.7142857142857143,0.8163265306122449,0.7857142857142857,0.7806122448979592,0.7897435897435897,0.7076923076923077,0.7230769230769231,0.7730716902145474,0.040231748458577646,6,0.8086314593980692,0.8131743327654741,0.807495741056218,0.8103350369108461,0.8143100511073254,0.8035207268597387,0.8188529244747302,0.8087400681044268,0.8206583427922814,0.8098751418842225,0.8115593825353333,0.004981477665278593
