,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_randomforestclassifier__n_estimators,param_randomoversampler,param_standardscaler,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0,2.2042790412902833,0.28523639989202965,0.204183030128479,0.0742186069891576,200,,StandardScaler(),"{'randomforestclassifier__n_estimators': 200, 'randomoversampler': None, 'standardscaler': StandardScaler()}",0.8865979381443299,0.9072164948453608,0.8969072164948454,0.9270833333333334,0.9375,0.9479166666666666,0.8958333333333334,0.8854166666666666,0.9270833333333334,0.8958333333333334,0.9107388316151204,0.021224278531280356,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1,2.3644256591796875,0.3801483286542959,0.3031394720077515,0.07181838923014369,200,,MinMaxScaler(),"{'randomforestclassifier__n_estimators': 200, 'randomoversampler': None, 'standardscaler': MinMaxScaler()}",0.8762886597938144,0.9175257731958762,0.8969072164948454,0.9270833333333334,0.9375,0.9479166666666666,0.8958333333333334,0.875,0.9270833333333334,0.8958333333333334,0.9096971649484538,0.0240158045159368,32,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2,2.6461938619613647,0.36411629575121424,0.30218727588653566,0.055487515240260264,200,"RandomOverSampler(random_state=42, sampling_strategy='minority')",StandardScaler(),"{'randomforestclassifier__n_estimators': 200, 'randomoversampler': RandomOverSampler(random_state=42, sampling_strategy='minority'), 'standardscaler': StandardScaler()}",0.8969072164948454,0.9072164948453608,0.8969072164948454,0.9270833333333334,0.9270833333333334,0.9375,0.8958333333333334,0.8958333333333334,0.9270833333333334,0.9270833333333334,0.9138530927835052,0.015896938764392993,23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3,2.4820295333862306,0.42114380624869446,0.30045552253723146,0.06549351534562145,200,"RandomOverSampler(random_state=42, sampling_strategy='minority')",MinMaxScaler(),"{'randomforestclassifier__n_estimators': 200, 'randomoversampler': RandomOverSampler(random_state=42, sampling_strategy='minority'), 'standardscaler': MinMaxScaler()}",0.9072164948453608,0.9278350515463918,0.8969072164948454,0.9375,0.9270833333333334,0.9479166666666666,0.8854166666666666,0.90625,0.9166666666666666,0.9166666666666666,0.9169458762886598,0.017910503973654946,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
4,4.320524954795838,0.5941148145294328,0.3745429992675781,0.09255080852351558,300,,StandardScaler(),"{'randomforestclassifier__n_estimators': 300, 'randomoversampler': None, 'standardscaler': StandardScaler()}",0.8969072164948454,0.9175257731958762,0.8969072164948454,0.9375,0.9375,0.9479166666666666,0.8958333333333334,0.8854166666666666,0.9375,0.90625,0.9159256872852234,0.021386590091298376,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
5,3.7679378747940064,0.3903369763198314,0.40815865993499756,0.10620681516831394,300,,MinMaxScaler(),"{'randomforestclassifier__n_estimators': 300, 'randomoversampler': None, 'standardscaler': MinMaxScaler()}",0.8865979381443299,0.9381443298969072,0.9072164948453608,0.9270833333333334,0.9375,0.9479166666666666,0.8958333333333334,0.8854166666666666,0.9375,0.8958333333333334,0.9159042096219931,0.022905575409361917,17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
6,4.393263530731201,0.3981500766245928,0.41154725551605226,0.04869156426111472,300,"RandomOverSampler(random_state=42, sampling_strategy='minority')",StandardScaler(),"{'randomforestclassifier__n_estimators': 300, 'randomoversampler': RandomOverSampler(random_state=42, sampling_strategy='minority'), 'standardscaler': StandardScaler()}",0.9175257731958762,0.9175257731958762,0.8969072164948454,0.9270833333333334,0.90625,0.9479166666666666,0.8958333333333334,0.8958333333333334,0.9166666666666666,0.90625,0.9127792096219931,0.015527162217536127,28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
7,4.27197642326355,0.43075916903805256,0.3707388162612915,0.09487961326808182,300,"RandomOverSampler(random_state=42, sampling_strategy='minority')",MinMaxScaler(),"{'randomforestclassifier__n_estimators': 300, 'randomoversampler': RandomOverSampler(random_state=42, sampling_strategy='minority'), 'standardscaler': MinMaxScaler()}",0.9175257731958762,0.9072164948453608,0.8865979381443299,0.9270833333333334,0.9166666666666666,0.9583333333333334,0.8854166666666666,0.90625,0.9166666666666666,0.9166666666666666,0.9138423539518898,0.019606356936774972,24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
8,4.575380086898804,0.40402490868748875,0.41497507095336916,0.11548330049213296,400,,StandardScaler(),"{'randomforestclassifier__n_estimators': 400, 'randomoversampler': None, 'standardscaler': StandardScaler()}",0.9072164948453608,0.9381443298969072,0.8969072164948454,0.9375,0.9375,0.9479166666666666,0.8958333333333334,0.8958333333333334,0.9166666666666666,0.90625,0.9179768041237113,0.019352125439776772,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
9,4.587382745742798,0.32904660252091616,0.4765146493911743,0.13780805983350777,400,,MinMaxScaler(),"{'randomforestclassifier__n_estimators': 400, 'randomoversampler': None, 'standardscaler': MinMaxScaler()}",0.8969072164948454,0.9381443298969072,0.8865979381443299,0.9270833333333334,0.9375,0.9479166666666666,0.8854166666666666,0.8958333333333334,0.9270833333333334,0.8958333333333334,0.913831615120275,0.022688546391052784,25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
10,5.052709484100342,0.518830375806544,0.4373213291168213,0.06657633616139264,400,"RandomOverSampler(random_state=42, sampling_strategy='minority')",StandardScaler(),"{'randomforestclassifier__n_estimators': 400, 'randomoversampler': RandomOverSampler(random_state=42, sampling_strategy='minority'), 'standardscaler': StandardScaler()}",0.9175257731958762,0.9278350515463918,0.8969072164948454,0.9270833333333334,0.9166666666666666,0.9479166666666666,0.8958333333333334,0.90625,0.9166666666666666,0.9166666666666666,0.9169351374570447,0.014638272292031912,13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
11,5.853004813194275,0.4595743258139965,0.45125479698181153,0.09050580417272132,400,"RandomOverSampler(random_state=42, sampling_strategy='minority')",MinMaxScaler(),"{'randomforestclassifier__n_estimators': 400, 'randomoversampler': RandomOverSampler(random_state=42, sampling_strategy='minority'), 'standardscaler': MinMaxScaler()}",0.9175257731958762,0.9175257731958762,0.8969072164948454,0.9270833333333334,0.9166666666666666,0.9583333333333334,0.8854166666666666,0.8958333333333334,0.9166666666666666,0.9166666666666666,0.9148625429553263,0.01901202700614768,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
12,6.139393663406372,0.7459449227929352,0.46746742725372314,0.058705000126774966,500,,StandardScaler(),"{'randomforestclassifier__n_estimators': 500, 'randomoversampler': None, 'standardscaler': StandardScaler()}",0.9072164948453608,0.9278350515463918,0.8969072164948454,0.9375,0.9375,0.9479166666666666,0.8854166666666666,0.8958333333333334,0.9270833333333334,0.90625,0.9169458762886599,0.02018890061756372,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
13,4.6653907060623165,0.329394557070718,0.42487573623657227,0.08845539791052034,500,,MinMaxScaler(),"{'randomforestclassifier__n_estimators': 500, 'randomoversampler': None, 'standardscaler': MinMaxScaler()}",0.9072164948453608,0.9278350515463918,0.8969072164948454,0.9375,0.9479166666666666,0.9479166666666666,0.8958333333333334,0.8958333333333334,0.9270833333333334,0.8958333333333334,0.9179875429553265,0.020939843249706224,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
14,4.673572826385498,0.3709081126807774,0.35818297863006593,0.08085557618621925,500,"RandomOverSampler(random_state=42, sampling_strategy='minority')",StandardScaler(),"{'randomforestclassifier__n_estimators': 500, 'randomoversampler': RandomOverSampler(random_state=42, sampling_strategy='minority'), 'standardscaler': StandardScaler()}",0.9175257731958762,0.9278350515463918,0.8969072164948454,0.9479166666666666,0.9166666666666666,0.9479166666666666,0.8958333333333334,0.8958333333333334,0.9166666666666666,0.90625,0.9169351374570447,0.018560370390404445,13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
15,4.613425850868225,0.20115317807692532,0.36529202461242677,0.04780980519690915,500,"RandomOverSampler(random_state=42, sampling_strategy='minority')",MinMaxScaler(),"{'randomforestclassifier__n_estimators': 500, 'randomoversampler': RandomOverSampler(random_state=42, sampling_strategy='minority'), 'standardscaler': MinMaxScaler()}",0.9175257731958762,0.9278350515463918,0.8969072164948454,0.9375,0.9166666666666666,0.9583333333333334,0.875,0.8958333333333334,0.9166666666666666,0.90625,0.9148518041237113,0.022207553259346,22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
