,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_kneighborsclassifier__n_neighbors,param_randomoversampler,param_standardscaler,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0,0.04922950267791748,0.019576215310336733,0.07871356010437011,0.025775566091069114,2,,StandardScaler(),"{'kneighborsclassifier__n_neighbors': 2, 'randomoversampler': None, 'standardscaler': StandardScaler()}",0.7959183673469388,0.7704081632653061,0.7551020408163265,0.7959183673469388,0.75,0.7857142857142857,0.75,0.7589743589743589,0.7435897435897436,0.7743589743589744,0.7679984301412872,0.01846776200467286,5,0.8739352640545145,0.8710959681998864,0.8784781374219194,0.8773424190800682,0.8727995457126633,0.8773424190800682,0.8784781374219194,0.8717366628830874,0.8791146424517594,0.8728717366628831,0.875319493296877,0.0029576047226510106
1,0.024236583709716798,0.008118352568400464,0.044775867462158205,0.01447753958352236,2,,MinMaxScaler(),"{'kneighborsclassifier__n_neighbors': 2, 'randomoversampler': None, 'standardscaler': MinMaxScaler()}",0.8061224489795918,0.7602040816326531,0.7551020408163265,0.7602040816326531,0.7602040816326531,0.8061224489795918,0.7193877551020408,0.764102564102564,0.7333333333333333,0.7487179487179487,0.7613500784929357,0.02600967068725003,6,0.8671209540034072,0.8773424190800682,0.8745031232254401,0.8722316865417377,0.8676888131743328,0.8699602498580352,0.8733674048835889,0.8683314415437003,0.8745743473325767,0.8751418842224744,0.8720262323865361,0.0033650064639588993
2,0.04458768367767334,0.019334485381245263,0.07931327819824219,0.03392627005293347,4,,StandardScaler(),"{'kneighborsclassifier__n_neighbors': 4, 'randomoversampler': None, 'standardscaler': StandardScaler()}",0.8163265306122449,0.7806122448979592,0.8214285714285714,0.7959183673469388,0.7653061224489796,0.7959183673469388,0.7806122448979592,0.7846153846153846,0.7333333333333333,0.7538461538461538,0.7827917320774465,0.025621392354194288,1,0.8512208972174901,0.8421351504826803,0.8506530380465644,0.845542305508234,0.8489494605337876,0.8512208972174901,0.8568994889267462,0.8524404086265607,0.8603859250851306,0.8490351872871736,0.8508482758931857,0.004913240226711347
3,0.02032926082611084,0.012413663510326014,0.0684941291809082,0.027616311164353743,4,,MinMaxScaler(),"{'kneighborsclassifier__n_neighbors': 4, 'randomoversampler': None, 'standardscaler': MinMaxScaler()}",0.8010204081632653,0.7857142857142857,0.8010204081632653,0.7551020408163265,0.7806122448979592,0.7908163265306123,0.75,0.7948717948717948,0.7487179487179487,0.7487179487179487,0.7756593406593406,0.02131556902193039,3,0.8444065871663827,0.8472458830210108,0.8478137421919364,0.8478137421919364,0.8466780238500852,0.8466780238500852,0.8534923339011925,0.8399545970488081,0.8569807037457434,0.8490351872871736,0.8480098824254354,0.004400725510970523
4,0.04389569759368896,0.02564978237796216,0.07368338108062744,0.033763601087244174,10,,StandardScaler(),"{'kneighborsclassifier__n_neighbors': 10, 'randomoversampler': None, 'standardscaler': StandardScaler()}",0.8061224489795918,0.8010204081632653,0.8010204081632653,0.7755102040816326,0.7908163265306123,0.7653061224489796,0.8061224489795918,0.7794871794871795,0.7230769230769231,0.7538461538461538,0.7802328623757195,0.025545101517944285,2,0.8063600227143668,0.8080636002271436,0.8109028960817717,0.8194207836456558,0.8120386144236229,0.8143100511073254,0.8182850653038046,0.8144154370034052,0.8172531214528944,0.8183881952326901,0.813943778719268,0.004299674744616536
5,0.032749080657958986,0.011938570995854901,0.07808661460876465,0.02964939361808366,10,,MinMaxScaler(),"{'kneighborsclassifier__n_neighbors': 10, 'randomoversampler': None, 'standardscaler': MinMaxScaler()}",0.8214285714285714,0.7857142857142857,0.8061224489795918,0.7142857142857143,0.8163265306122449,0.7857142857142857,0.7806122448979592,0.7897435897435897,0.7076923076923077,0.7230769230769231,0.7730716902145474,0.040231748458577646,4,0.8086314593980692,0.8131743327654741,0.807495741056218,0.8103350369108461,0.8143100511073254,0.8035207268597387,0.8188529244747302,0.8087400681044268,0.8206583427922814,0.8098751418842225,0.8115593825353333,0.004981477665278593
6,0.07813169956207275,0.03658300264305185,0.13954875469207764,0.06098619392764936,24,,StandardScaler(),"{'kneighborsclassifier__n_neighbors': 24, 'randomoversampler': None, 'standardscaler': StandardScaler()}",0.7704081632653061,0.7908163265306123,0.7857142857142857,0.7142857142857143,0.7704081632653061,0.7448979591836735,0.7602040816326531,0.7384615384615385,0.7333333333333333,0.7384615384615385,0.7546991104133962,0.02345925586661889,7,0.7773992049971608,0.7802385008517888,0.7842135150482681,0.7859170925610448,0.7802385008517888,0.78137421919364,0.7836456558773425,0.7854710556186152,0.7843359818388195,0.7849035187287173,0.7827737245567186,0.00265829049224353
7,0.04566123485565186,0.017576173836384507,0.1291353702545166,0.04510004619804545,24,,MinMaxScaler(),"{'kneighborsclassifier__n_neighbors': 24, 'randomoversampler': None, 'standardscaler': MinMaxScaler()}",0.7551020408163265,0.7755102040816326,0.7704081632653061,0.7091836734693877,0.7755102040816326,0.7448979591836735,0.7346938775510204,0.7384615384615385,0.6974358974358974,0.7128205128205128,0.7414024071166928,0.02685068880941211,8,0.760931289040318,0.7671777399204998,0.7717206132879046,0.7722884724588303,0.768313458262351,0.7677455990914254,0.7734241908006815,0.7741203178206584,0.7780930760499433,0.771850170261067,0.7705664926993679,0.004480457621055983
8,0.03658757209777832,0.019074483048860735,0.07816221714019775,0.032822265257895486,55,,StandardScaler(),"{'kneighborsclassifier__n_neighbors': 55, 'randomoversampler': None, 'standardscaler': StandardScaler()}",0.6938775510204082,0.7397959183673469,0.7397959183673469,0.6836734693877551,0.7040816326530612,0.6530612244897959,0.7091836734693877,0.6923076923076923,0.6717948717948717,0.6871794871794872,0.6974751439037155,0.02594423996045731,9,0.7126632595116411,0.7234525837592277,0.717206132879046,0.717206132879046,0.7223168654173765,0.706984667802385,0.7149346961953436,0.7099886492622021,0.7270147559591373,0.7196367763904654,0.7171404520055871,0.005912522740975736
9,0.023991942405700684,0.011259503806915157,0.06345059871673583,0.029673937653945045,55,,MinMaxScaler(),"{'kneighborsclassifier__n_neighbors': 55, 'randomoversampler': None, 'standardscaler': MinMaxScaler()}",0.673469387755102,0.7091836734693877,0.7142857142857143,0.673469387755102,0.6989795918367347,0.6632653061224489,0.6989795918367347,0.6717948717948717,0.6820512820512821,0.6512820512820513,0.683676085818943,0.019682761446479614,10,0.6950596252129472,0.6996024985803521,0.7092561044860874,0.7075525269733106,0.7081203861442362,0.7007382169222033,0.7024417944349801,0.7071509648127128,0.7190692395005676,0.706583427922815,0.7055574784990213,0.0062368861076685
